region,period,source,scenario,category,unit,value,update,note
de-baden-wuerttemberg,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,12.049,23.04.2025,
de-baden-wuerttemberg,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,16.781,23.04.2025,
de-baden-wuerttemberg,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,22.044,23.04.2025,
de-baden-wuerttemberg,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,5.307,23.04.2025,
de-baden-wuerttemberg,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,1.004,23.04.2025,
de-bayern,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,13.629,23.04.2025,
de-bayern,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,17.141,23.04.2025,
de-bayern,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,19.268,23.04.2025,
de-bayern,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,27.827,23.04.2025,
de-bayern,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,15.601,23.04.2025,
de-bayern,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.867,23.04.2025,
de-saarland,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,7.964,23.04.2025,
de-saarland,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,10.441,23.04.2025,
de-saarland,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,1.909,23.04.2025,
de-saarland,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,1.807,23.04.2025,
de-saarland,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,0.207,23.04.2025,
de-saarland,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.084,23.04.2025,
de-brandenburg,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,42.024,23.04.2025,
de-brandenburg,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,7.752,23.04.2025,
de-brandenburg,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,3.232,23.04.2025,
de-brandenburg,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,5.297,23.04.2025,
de-brandenburg,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,3.427,23.04.2025,
de-brandenburg,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.825,23.04.2025,
de-sachsen,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,32.971,23.04.2025,
de-sachsen,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,3.962,23.04.2025,
de-sachsen,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,4.864,23.04.2025,
de-sachsen,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,6.339,23.04.2025,
de-sachsen,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,2.742,23.04.2025,
de-sachsen,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.582,23.04.2025,
de-sachsen-anhalt,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,12.138,23.04.2025,
de-sachsen-anhalt,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,10.899,23.04.2025,
de-sachsen-anhalt,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,3.439,23.04.2025,
de-sachsen-anhalt,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,3.969,23.04.2025,
de-sachsen-anhalt,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,2.636,23.04.2025,
de-sachsen-anhalt,2015,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.682,23.04.2025,
de-stadtstaaten,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,18.355,23.04.2025,
de-stadtstaaten,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,7.006,23.04.2025,
de-stadtstaaten,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,8.165,23.04.2025,
de-stadtstaaten,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,8.939,23.04.2025,
de-stadtstaaten,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,0.102,23.04.2025,
de-stadtstaaten,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.2,23.04.2025,
de-schleswig-holstein,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,6.042,23.04.2025,
de-schleswig-holstein,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,4.125,23.04.2025,
de-schleswig-holstein,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,5.073,23.04.2025,
de-schleswig-holstein,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,5.255,23.04.2025,
de-schleswig-holstein,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,5.548,23.04.2025,
de-schleswig-holstein,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.368,23.04.2025,
de-niedersachsen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,21.443,23.04.2025,
de-niedersachsen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,17.631,23.04.2025,
de-niedersachsen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,12.763,23.04.2025,
de-niedersachsen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,16.453,23.04.2025,
de-niedersachsen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,15.282,23.04.2025,
de-niedersachsen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.927,23.04.2025,
de-nordrhein-westfalen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,161.465,23.04.2025,
de-nordrhein-westfalen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,51.474,23.04.2025,
de-nordrhein-westfalen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,29.116,23.04.2025,
de-nordrhein-westfalen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,32.539,23.04.2025,
de-nordrhein-westfalen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,8.262,23.04.2025,
de-nordrhein-westfalen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,1.863,23.04.2025,
de-hessen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,5.914,23.04.2025,
de-hessen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,5.062,23.04.2025,
de-hessen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,10.968,23.04.2025,
de-hessen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,13.818,23.04.2025,
de-hessen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,2.258,23.04.2025,
de-hessen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.645,23.04.2025,
de-rheinland-pfalz,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,2.213,23.04.2025,
de-rheinland-pfalz,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,11.323,23.04.2025,
de-rheinland-pfalz,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,6.481,23.04.2025,
de-rheinland-pfalz,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,8.794,23.04.2025,
de-rheinland-pfalz,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,1.813,23.04.2025,
de-rheinland-pfalz,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.524,23.04.2025,
de-baden-wuerttemberg,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,20.991,23.04.2025,
de-baden-wuerttemberg,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,11.977,23.04.2025,
de-baden-wuerttemberg,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,15.807,23.04.2025,
de-baden-wuerttemberg,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,21.452,23.04.2025,
de-baden-wuerttemberg,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,5.344,23.04.2025,
de-baden-wuerttemberg,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,1.05,23.04.2025,
de-bayern,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,12.945,23.04.2025,
de-bayern,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,17.184,23.04.2025,
de-bayern,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,19.14,23.04.2025,
de-bayern,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,27.67,23.04.2025,
de-bayern,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,15.64,23.04.2025,
de-bayern,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.82,23.04.2025,
de-saarland,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,6.801,23.04.2025,
de-saarland,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,10.845,23.04.2025,
de-saarland,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,1.873,23.04.2025,
de-saarland,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,1.79,23.04.2025,
de-saarland,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,0.207,23.04.2025,
de-saarland,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.081,23.04.2025,
de-brandenburg,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,42.327,23.04.2025,
de-brandenburg,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,7.3,23.04.2025,
de-brandenburg,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,3.201,23.04.2025,
de-brandenburg,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,5.282,23.04.2025,
de-brandenburg,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,3.475,23.04.2025,
de-brandenburg,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.892,23.04.2025,
de-sachsen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,34.39,23.04.2025,
de-sachsen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,3.843,23.04.2025,
de-sachsen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,4.62,23.04.2025,
de-sachsen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,6.269,23.04.2025,
de-sachsen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,2.777,23.04.2025,
de-sachsen,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.633,23.04.2025,
de-sachsen-anhalt,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,12.331,23.04.2025,
de-sachsen-anhalt,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,11.251,23.04.2025,
de-sachsen-anhalt,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,3.666,23.04.2025,
de-sachsen-anhalt,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,3.94,23.04.2025,
de-sachsen-anhalt,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,2.665,23.04.2025,
de-sachsen-anhalt,2014,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.719,23.04.2025,
de-stadtstaaten,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,17.801,23.04.2025,
de-stadtstaaten,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,7.117,23.04.2025,
de-stadtstaaten,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,9.661,23.04.2025,
de-stadtstaaten,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,8.442,23.04.2025,
de-stadtstaaten,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,0.102,23.04.2025,
de-stadtstaaten,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.194,23.04.2025,
de-schleswig-holstein,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,6.205,23.04.2025,
de-schleswig-holstein,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,4.584,23.04.2025,
de-schleswig-holstein,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,5.725,23.04.2025,
de-schleswig-holstein,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,5.242,23.04.2025,
de-schleswig-holstein,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,5.464,23.04.2025,
de-schleswig-holstein,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.386,23.04.2025,
de-niedersachsen,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,20.39,23.04.2025,
de-niedersachsen,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,17.446,23.04.2025,
de-niedersachsen,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,13.254,23.04.2025,
de-niedersachsen,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,16.273,23.04.2025,
de-niedersachsen,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,14.819,23.04.2025,
de-niedersachsen,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,1.016,23.04.2025,
de-nordrhein-westfalen,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,165.278,23.04.2025,
de-nordrhein-westfalen,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,51.658,23.04.2025,
de-nordrhein-westfalen,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,32.159,23.04.2025,
de-nordrhein-westfalen,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,31.981,23.04.2025,
de-nordrhein-westfalen,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,8.024,23.04.2025,
de-nordrhein-westfalen,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,1.975,23.04.2025,
de-hessen,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,7.799,23.04.2025,
de-hessen,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,5.133,23.04.2025,
de-hessen,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,12.021,23.04.2025,
de-hessen,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,13.397,23.04.2025,
de-hessen,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,2.191,23.04.2025,
de-hessen,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.665,23.04.2025,
de-rheinland-pfalz,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,3.438,23.04.2025,
de-rheinland-pfalz,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,11.87,23.04.2025,
de-rheinland-pfalz,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,6.948,23.04.2025,
de-rheinland-pfalz,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,8.611,23.04.2025,
de-rheinland-pfalz,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,1.765,23.04.2025,
de-rheinland-pfalz,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.547,23.04.2025,
de-baden-wuerttemberg,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,23.741,23.04.2025,
de-baden-wuerttemberg,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,11.781,23.04.2025,
de-baden-wuerttemberg,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,18.742,23.04.2025,
de-baden-wuerttemberg,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,21.219,23.04.2025,
de-baden-wuerttemberg,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,5.232,23.04.2025,
de-baden-wuerttemberg,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,1.088,23.04.2025,
de-bayern,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,15.122,23.04.2025,
de-bayern,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,17.044,23.04.2025,
de-bayern,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,22.095,23.04.2025,
de-bayern,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,27.218,23.04.2025,
de-bayern,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,15.335,23.04.2025,
de-bayern,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.786,23.04.2025,
de-saarland,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,10.33,23.04.2025,
de-saarland,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,9.117,23.04.2025,
de-saarland,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,2.2,23.04.2025,
de-saarland,2013,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,1.814,23.04.2025,
